id,translated_france,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
52,Le rapport ouvre par un appel à un débat ouvert et à la formation d'un consensus aux États-Unis sur la politique en faveur du Moyen-Orient.,Le rapport s'ouvre par un appel à un débat ouvert et à la formation d'un consensus aux États-Unis sur la politique à l'égard du Moyen-Orient.,Le rapport s'ouvre sur un appel à un débat ouvert et à la formation d'un consensus aux États-Unis sur la politique envers le Moyen-Orient.,0.9691389799118042,0.9409925937652588,0.9548584222793579,0.9565504193305969,0.9513257145881653,0.9539309144020081
53,Le rapport est très critique à l'égard de presque tous les aspects de la politique actuelle de l'Exécutif vis-à-vis de l'Irak et appelle à un changement immédiat de direction.,Le rapport est très critique envers presque tous les aspects de la politique actuelle du gouvernement à l'égard de l'Irak et plaide vivement pour un changement de direction immédiat.,Le rapport critique vivement presque tous les aspects de la politique actuelle de l'exécutif envers l'Irak et appelle à un changement immédiat de cap.,0.8768248558044434,0.9099487066268921,0.8930797576904297,0.8405696153640747,0.9111234545707703,0.8744257092475891
54,"La première de ses 78 recommandations est que, avant la fin de cette année, une nouvelle initiative diplomatique soit adoptée pour assurer la sécurité des frontières irakiennes contre les interventions hostiles et pour rétablir les relations diplomatiques avec ses voisins.",La première de ses 78 recommandations est qu'une nouvelle initiative diplomatique devrait être prise avant la fin de l'année pour sécuriser les frontières de l'Irak contre les interventions hostiles et afin de rétablir les relations diplomatiques avec ses voisins.,La première de ses 78 recommandations est qu'une nouvelle initiative diplomatique devrait être prise avant la fin de cette année pour sécuriser les frontières de l'Irak contre les interventions hostiles et rétablir des relations diplomatiques avec ses voisins.,0.9278619885444641,0.9218611717224121,0.9248518347740173,0.929450273513794,0.9307277202606201,0.9300885796546936
55,"L'actuelle sénatrice et première dame argentine Cristina Fernandez de Kirchner a annoncé sa candidature à la présidence hier soir à La Plata, une ville à 50 kilomètres de Buenos Aires.","L'actuelle sénatrice et Première Dame d'Argentine Cristina Fernandez de Kirchner a annoncé sa candidature présidentielle, hier soir, à La Plata, une ville située à 50 kilomètres (31 miles) de Buenos Aires.","La sénatrice actuelle et Première Dame argentine, Cristina Fernandez de Kirchner, a annoncé sa candidature à la présidence hier soir à La Plata, une ville située à 50 kilomètres (31 miles) de Buenos Aires.",0.9366937875747681,0.900823712348938,0.9184086322784424,0.9586995840072632,0.92127925157547,0.9396169781684875
56,"Mme Kirchner a annoncé son intention de se présenter à la présidence au Théâtre Argentin, le même lieu où elle avait commencé sa campagne de 2005 pour le Sénat en tant que membre de la délégation de la province de Buenos Aires.","Mme Kirchner a annoncé son intention de se présenter à la présidence au Théâtre argentin, le même endroit où elle a commencé sa campagne 2005 pour le Sénat en tant que membre de la délégation de la province de Buenos Aires.","Madame Kirchner a annoncé son intention de se présenter à la présidence au Théâtre argentin, le même endroit qu'elle avait utilisé pour commencer sa campagne de 2005 pour le Sénat en tant que membre de la délégation de la province de Buenos Aires.",0.9759132266044617,0.983801543712616,0.9798415303230286,0.9608784317970276,0.948796808719635,0.9547994136810303
57,"Le débat a été déclenché par la controverse sur les dépenses de secours et de reconstruction à la suite de l'ouragan Katrina; que certains conservateurs fiscaux ont marqué avec humour ""Le Deal de la Nouvelle-Orléans de Bush"".",Le débat a été déclenché par la controverse sur les dépenses liées aux secours et à la reconstruction à la suite de l'ouragan Katrina ; ce que certains conservateurs en matière budgétaire ont appelé avec humour « l'accord Bush pour la Nouvelle-Orléans ».,"Le débat a été déclenché par la controverse sur les dépenses consacrées à l'aide et à la reconstruction à la suite de l'ouragan Katrina, que certains conservateurs fiscaux ont humoristiquement qualifiée de ""l'accord de Bush pour La Nouvelle-Orléans"".",0.932243824005127,0.9004552364349365,0.9160738587379456,0.9149873852729797,0.8874337673187256,0.9009999632835388
58,La critique libérale de l'effort de reconstruction s'est concentrée sur l'attribution de contrats de reconstruction à des initiés de Washington.,Les critiques des libéraux sur l'effort de reconstruction se sont concentrées sur l'attribution de contrats de reconstruction à des personnes perçues comme des initiés de Washington.,La critique libérale de l'effort de reconstruction s'est concentrée sur l'attribution des contrats de reconstruction à des personnes considérées comme proches de Washington.,0.9417003393173218,0.9036614298820496,0.9222888350486755,0.9711906313896179,0.9514878392219543,0.9612382650375366
59,Plus de quatre millions de personnes sont allées à Rome pour assister aux funérailles.,Plus de 4 000 000 personnes sont se sont rendues à Rome pour l'enterrement.,Plus de quatre millions de personnes se sont rendues à Rome pour assister aux funérailles.,0.8806171417236328,0.8773618936538696,0.8789864778518677,0.9732054471969604,0.9642340540885925,0.9686989784240723
60,Le nombre de personnes présentes était si grand qu'il n'était pas possible pour tout le monde d'accéder aux funérailles de la place Saint-Pierre.,"En raison du nombre important de personnes présentes, il n'a pas été possible pour tout le monde d'assister aux funérailles sur la place Saint-Pierre.","En raison du nombre important de personnes présentes, il n'a pas été possible pour tout le monde d'assister aux funérailles sur la place Saint-Pierre.",0.8964449167251587,0.8956068754196167,0.8960257172584534,0.8964450359344482,0.8956068754196167,0.8960257768630981
61,Plusieurs grands écrans de télévision ont été installés dans divers endroits de Rome pour permettre au public de regarder la cérémonie.,Plusieurs grands écrans de télévision ont été installés à différents endroits à Rome pour permettre aux gens de regarder la cérémonie.,Plusieurs grands écrans de télévision ont été installés à divers endroits à Rome pour permettre au public de regarder la cérémonie.,0.9736583232879639,0.9736583232879639,0.9736583232879639,0.9847599267959595,0.9847599267959595,0.9847599267959595
62,"Dans de nombreuses autres villes d'Italie et dans le reste du monde, en particulier en Pologne, des installations similaires ont été réalisées, qui ont été regardées par un grand nombre de personnes.","Dans de nombreuses autres villes d'Italie et dans le reste du monde, en particulier en Pologne, des installations similaires ont été réalisées et ont été vues par un grand nombre de personnes.","Dans de nombreuses autres villes d'Italie et dans le reste du monde, notamment en Pologne, des configurations similaires ont été réalisées, qui ont été vues par un grand nombre de personnes.",0.9659759402275085,0.9724130034446716,0.9691837430000305,0.9725779294967651,0.9753355383872986,0.9739547967910767
63,"Les historiens ont critiqué les politiques passées du FBI pour avoir concentré les ressources sur des affaires faciles à résoudre, en particulier des affaires de voitures volées, dans le but d'augmenter le taux de réussite de l'agence.","Les historiens ont critiqué les politiques passées du FBI pour avoir concentré les ressources sur des affaires faciles à résoudre, en particulier les affaires de voitures volées, avec l'intention d'augmenter le taux de réussite de l'agence.","Les historiens ont critiqué les politiques passées du FBI pour avoir concentré les ressources sur des affaires faciles à résoudre, en particulier les cas de voitures volées, dans le but d'augmenter le taux de réussite de l'agence.",0.9852402806282043,0.9826666116714478,0.98395174741745,0.9888619184494019,0.9881795644760132,0.988520622253418
64,Le Congrès a commencé à financer l'initiative d'obscénité en 2005 et a précisé que le FBI doit consacrer 10 agents à la pornographie pour adultes.,"Le Congrès a lancé le financement de l'initiative contre la pornographie au cours de l'exercice 2005, tout en précisant que le FBI s'apprêtait à affecter dix agents à la lutte contre la pornographie adulte.",Le Congrès a commencé à financer l'initiative sur l'obscénité au cours de l'exercice 2005 et a spécifié que le FBI devait affecter 10 agents à la pornographie pour adultes.,0.8692482113838196,0.847399115562439,0.8581845760345459,0.9550098776817322,0.9287261962890625,0.9416846036911011
65,"Robin Uthappa a fait le score le plus élevé de l'innings, 70 runs en seulement 41 balles en frappant 11 fours et 2 six.","Robin Uthappa a obtenu le score le plus élevé des manches, 70 points en seulement 41 balles en frappant 11 fois quatre runs et 2 fois six runs.","Robin Uthappa a réalisé le meilleur score de l'inning avec 70 runs en seulement 41 balles, en frappant 11 quatres et 2 sixes.",0.9142834544181824,0.906361997127533,0.9103054404258728,0.9371221661567688,0.9387757778167725,0.9379482269287109
66,"Les batteurs de milieu de gamme, Sachin Tendulkar et Rahul Dravid, ont bien fait et ont fait un partenariat de cent tours.","Les batteurs d'ordre moyen, Sachin Tendulkar et Rahul Dravid, ont obtenu de bons résultats et ont accompli un century ensemble.","Les batteurs du milieu de l'ordre, Sachin Tendulkar et Rahul Dravid, ont bien joué et ont réalisé un partenariat de cent points.",0.8728762865066528,0.8734874129295349,0.8731817603111267,0.9391518831253052,0.9303455948829651,0.9347280263900757
67,"Mais, après avoir perdu le wicket du capitaine, l'Inde n'a fait que 36 runs en perdant 7 wickets pour terminer l'innings.","Mais après avoir perdu le guichet de son capitaine, l'Inde n'a réalisé que 36 courses et perdu sept guichets jusqu'à la fin de la manche.","Mais, après avoir perdu le wicket du capitaine, l'Inde n'a marqué que 36 runs en perdant 7 wickets pour terminer l'innings.",0.8570332527160645,0.8380236625671387,0.8474218845367432,0.9915547370910645,0.9915547370910645,0.9915547370910645
68,"Le président américain George W. Bush est arrivé à Singapour le matin du 16 novembre, commençant une visite d'une semaine en Asie.","Le président américain George W. Bush est arrivé à Singapour le matin du 16 novembre, débutant une tournée d’une semaine en Asie.","Le président américain George W. Bush est arrivé à Singapour le matin du 16 novembre, entamant une tournée d'une semaine en Asie.",0.967764139175415,0.9655344486236572,0.9666479825973511,0.9738966226577759,0.9679585695266724,0.9709184765815735
69,"Il a été accueilli par le vice-premier ministre de Singapour, Wong Kan Seng, et a discuté des questions du commerce et du terrorisme avec le premier ministre de Singapour, Lee Hsien Loong.","Il a été accueilli par Wong Kan Seng, le vice-premier ministre de Singapour, et a discuté de commerce et de terrorisme avec Lee Hsien Loong, le Premier ministre de Singapour.","Il a été accueilli par le vice-Premier ministre de Singapour, Wong Kan Seng, et a discuté des questions commerciales et de terrorisme avec le Premier ministre singapourien, Lee Hsien Loong.",0.9440658688545227,0.9521884322166443,0.9481097459793091,0.9750008583068848,0.9638586640357971,0.969397783279419
