id,translated_japanese,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
51,"これ を 警戒 する 者 は , やっぱ で , この うみ と する こと が でき な い し , また , 暴風 を 吹 く こと も でき な い し , 暴風 を 吹 く こと と , あく 者 の 意 と かげ と で , 耐え忍 ん で 動 く こと が でき な い .",警告の内容は、現時点でイラクでどのような行動をとっても、宗派間抗争や暴力の拡大、あるいは混沌への滑落を阻止しうると保証できる者はいないというものでした。,"次のように翻訳できます：

「警告します。今の時点でイラクでのどの行動も、宗派間戦争の停止、暴力の増加、または混乱への滑りを止めることを保証する者はいません。」",0.5880020260810852,0.6251108646392822,0.6059889197349548,0.5977895259857178,0.6119339466094971,0.604779064655304
52,"水 を つく っ て 開 い た 者 の ため に は , クミン の ため に は , クミン の 入口 に は い っ た 者 の ため に は , クミン に は い っ た 者 の 料 を 用い る .",報告書の冒頭は、公開討論と中東政策について米国内のコンセンサス形成を嘆願する一節で始まっています。,レポートは、中東に対する政策に関してアメリカ合衆国での公開討論と合意形成を求める訴えから始まります。,0.5690488219261169,0.5930080413818359,0.5807814002037048,0.5589746236801147,0.5852864384651184,0.5718280076980591
53,"望み を い だ く 者 は 高 い から だ が , どこ に あ る か の 改宗 者 の うち に あ る . また , クパトラ と アクン の 人々 は , これ を きた ら せ る . 向か っ て は , クミン を 打 つ .",本報告書は、イラクに対する行政府の現在の政策のほぼすべての側面を強く批判し、即時の方向転換を促すものです。,報告は、イラクに対する執行部の現在の政策のほぼすべての側面に対して非常に批判的であり、即時の方向転換を促しています。,0.5928059816360474,0.612208902835846,0.602351188659668,0.5940943956375122,0.6100271940231323,0.6019553542137146
54,"第 一 に まさ っ て い る 最初 の 巻物 が 改ま っ て い る の で , 第 一 の 年 の 終り まで に , び と と その 隣り 人 の 前 に あ っ て ,  自分 に 向か っ て び と と その 隣り 人 の 半ば を 付け る で あ ろ う .",78ある提言うち最初に挙げられているのは、敵対的な介入に対してイラクの国境を確保し、近隣諸国との外交関係を再び確立するために、年内に新たな外交主導権を発揮するべきだというものです。,その78の提言の中で最初に挙げられているのは、今年の終わりまでに新しい外交の取り組みを行い、イラクの国境を敵対的な介入から守り、隣国との外交関係を再構築するべきだということです。,0.564365029335022,0.5767346620559692,0.5704827904701233,0.5716895461082458,0.5865668654441833,0.5790326595306396
55,""" わたし たち の シャン , アルキヤ , アルキヤ , キム , キドン など の 町 は , いつ も 変 る こと が でき な い "" . "" 大いなる 町 "" 大いなる 町 "" 大いなる 町 "" と 言 わ れ る こと は でき な い .",昨晩、ブエノスアイレスから50キロ（31マイル）離れたラプラタ市内で、現職上院議員であるクリスティーナ・フェルナンデス・デ・キルヒナー女史が大統領選への出馬を宣言しました。,現在の上院議員でアルゼンチンのファーストレディ、クリスティーナ・フェルナンデス・デ・キルチネルは、昨日の夕方、ブエノスアイレスから50キロメートル（31マイル）離れたラプラタ市で大統領候補としての立候補を発表しました。,0.5869390368461609,0.5489851236343384,0.5673280358314514,0.5919768810272217,0.5469228625297546,0.5685586929321289
56,"カルネ と い う 者 は , カレセム を 捕え , アルモン の 坂 に あ る カデモン の 近く の 境 を ごらん に な っ た . これ は カレセン の 坂 を カフトレテ の 坂 に まで 及 ん だ .",キルヒネル夫人は、アルゼンチン劇場で大統領選に出馬するという意向を表明しました。2005年にブエノスアイレス州の代表団の一員として上院選への出馬を表明したのもこの劇場でした。,キルチネル夫人は、アルゼンチン劇場で大統領選に立候補する意向を発表しました。この場所は、彼女がブエノスアイレス州代表として2005年の上院選挙キャンペーンを始めた場所でもあります。,0.6160746812820435,0.5875579714775085,0.6014785766601562,0.6201750040054321,0.5937626957893372,0.6066814661026001
57,"クレオン は ニム に よ っ て ぜいたく に 悩 み , クダクワン の 打 た れ る 者 で あ っ た . その 中 に は クミン ・ アビクワイ と ロフ も い る 者 も あ っ た . アビクワ の 子 コンカフルカ が これ に "" .",この議論は、ハリケーン・カトリーナの去った後の救済と復興にかかる支出をめぐる論争に端を発していました。一部の財政保守派は、ユーモアを込めてこれを「ブッシュのニューオリンズ政策」と呼んでいます。,その議論は、ハリケーン・カトリーナの影響を受けた救済と再建にかかる支出に関する論争から始まりました。一部の財政的保守派はこれをユーモラスに「ブッシュのニューオーリンズ取引」と呼んでいます。,0.6092981696128845,0.6056466698646545,0.6074669361114502,0.5996881723403931,0.607266366481781,0.603453516960144
58,"アスンクリム の トレシ , クレベネケン ・ カレセク は クリコンネ で あ っ て , 物 を吐 く こと が わか る よう に な っ た . 人々 は それ を 知 る よう に な っ て い る .",復興努力に対するリベラル派からの批判では、ワシントンの内部関係者と思われる人物と復興契約を交わしたことに焦点を当てています。,リベラル派の再建努力に対する批判は、再建契約がワシントンの内部者と見なされる人々に授与されることに焦点を当てています。,0.5764550566673279,0.5992599725723267,0.5876363515853882,0.5679321885108948,0.5924909114837646,0.5799517035484314
59,"四 人 の 民 は ローマ に 進 み , キ判 人 を かしら と し て ローマ に 着 い た .",400万人以上が葬儀に参列しようとローマに向かいました。,400万人以上がローマに行って葬儀に出席しました。,0.6901686787605286,0.7168102264404297,0.7032372355461121,0.6763859987258911,0.7035030126571655,0.6896780729293823
60,"大ぜい の 民衆 の 数 は じゅうぶん で あ っ た が , でき な かっ た . そして , クプロ の  野 に むか っ て 進 む こと は でき な かっ た . ペテロ の 意志 が , みつぎ を 手 に 入れ る こと に な っ た .",参列者の数が多すぎて、全員がサンピエトロ広場での葬儀に参加することは不可能でした。,出席者の数が非常に多かったため、サン・ピエトロ広場での葬儀に誰もがアクセスすることは不可能でした。,0.5746615529060364,0.6460297703742981,0.608259379863739,0.5632903575897217,0.6321533918380737,0.595738410949707
61,"その 上 , おびただし い 綱 が 起 っ て き て , ローマ に はいり込 ん で い る 間 に , 人々 に 目 を さま し て い る よう に , 命 じ なさ い .",ローマの各所には、人々に式典を見てもらおうと、大型テレビ画面がいくつも設置されていました。,ローマの各所に、セレモニーを観るためにいくつかの大型テレビ画面が設置されました。,0.5892070531845093,0.6200100183486938,0.6042162179946899,0.5510826110839844,0.6008630990982056,0.5748972296714783
62,"その 中 に は , イタリヤ 人 も , この世 の 残り の 町 , ポント と キリオン と が い た . その 数 は 多 く 調べ て 調べ た ところ , 大ぜい の 人 たち が ふえ て い た .",イタリア国内の他の多くの都市や世界の他の地域（特にポーランド）で同じように設置がされ、多くの人々が視聴しました。,イタリアの他の多くの都市や、特にポーランドを含む世界の他の地域でも、同様の設置が行われ、多くの人々に見られました。,0.6200923323631287,0.6561625003814697,0.6376176476478577,0.6178956627845764,0.6556799411773682,0.6362273693084717
