id,translated_german,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
46,"""Wir werden uns bemühen, die Kohlendioxidemissionen pro BIP-Einheit bis 2020 gegenüber dem Niveau von 2005 deutlich zu senken"", sagte Hu.","„Wir werden uns bemühen, die Kohlendioxidemissionen pro BIP-Einheit bis 2020 gegenüber dem Niveau von 2005 deutlich zu senken“, sagte Hu.","„Wir werden uns bemühen, die Kohlendioxidemissionen pro Einheit BIP bis 2020 im Vergleich zum Niveau von 2005 erheblich zu senken“, sagte Hu.",0.9785718321800232,0.9779320359230042,0.9782518744468689,0.9486426115036011,0.95051109790802,0.9495759010314941
47,"Er hat keine Zahl für die Kürzungen festgelegt und sagte, dass sie auf der Grundlage der chinesischen Wirtschaftsleistung gemacht werden.","Er nannte keine Zahl für die Kürzungen, sondern sagte, sie würden auf der Grundlage der Wirtschaftsleistung Chinas vorgenommen.","Er nannte keine konkreten Zahlen für die Kürzungen und sagte, dass diese basierend auf Chinas Wirtschaftsausstoß vorgenommen werden.",0.9191310405731201,0.9122503995895386,0.9156777858734131,0.8809841275215149,0.8514152765274048,0.8659473061561584
48,"Hu ermutigte die Entwicklungsländer, ""den alten Weg der Verschmutzung zuerst zu vermeiden und später aufzuräumen"".","Hu ermutigte Entwicklungsländer „den alten Weg von erst verschmutzen und hinterher aufzuräumen, zu vermeiden“.","Hu ermutigte die Entwicklungsländer, ""den alten Weg der Verschmutzung zuerst und der Säuberung später zu vermeiden.""",0.8512495756149292,0.8547530174255371,0.8529977202415466,0.9284629821777344,0.9231253862380981,0.9257864952087402
49,"Er fügte hinzu: ""Sie sollten jedoch nicht aufgefordert werden, Verpflichtungen zu übernehmen, die über ihre Entwicklungsphase, Verantwortung und Fähigkeiten hinausgehen.""","Er fügte hinzu, dass „sie jedoch nicht dazu aufgefordert werden sollten, Verpflichtungen einzugehen, die über ihren Entwicklungsstand, ihre Verantwortung und ihre Fähigkeiten hinausgehen“.","Er fügte hinzu, dass „sie jedoch nicht aufgefordert werden sollten, Verpflichtungen einzugehen, die über ihre Entwicklungsstufe, Verantwortung und Fähigkeiten hinausgehen.“",0.9049819707870483,0.8936249613761902,0.8992676138877869,0.9282947778701782,0.9190249443054199,0.9236366152763367
50,Die Arbeitsgruppe Irak hat heute ihren Bericht um 12.00 Uhr GMT vorgelegt.,Die Studiengruppe zum Irak stellte heute um 12:00 Uhr GMT ihren Bericht vor.,Die Irak-Studiengruppe hat heute um 12.00 Uhr GMT ihren Bericht vorgestellt.,0.9200112819671631,0.9213725328445435,0.9206913709640503,0.9283888339996338,0.9273183345794678,0.9278532266616821
51,"Es warnt, dass niemand garantieren kann, dass jede Handlungsweise im Irak an diesem Punkt die sektiererische Kriegsführung, die wachsende Gewalt oder die Rutsche ins Chaos stoppen wird.","Er warnt davor, dass niemand garantieren kann, dass irgendeine Vorgehensweise im Irak zu diesem Zeitpunkt die sektiererische Kriegsführung, die wachsende Gewalt oder ein Abgleiten ins Chaos stoppen wird.","Es wird gewarnt: Niemand kann garantieren, dass eine gewisse Handlungsweise im Irak zu diesem Zeitpunkt den interreligiösen Krieg, die zunehmende Gewalt oder einen Abstieg in das Chaos stoppen wird.",0.9237386584281921,0.9071671962738037,0.9153779149055481,0.8380575180053711,0.8366383910179138,0.8373473286628723
52,Der Bericht beginnt mit dem Aufruf zu einer offenen Debatte und zur Schaffung eines Konsenses in den Vereinigten Staaten über die Politik gegenüber dem Nahen Osten.,Der Bericht fängt an mit der Bitte um einen offenen Diskurs und um Konsensbildung in den USA über eine Strategie für den Mittleren Osten.,Der Bericht beginnt mit einem Aufruf zu offenen Debatten und der Bildung eines Konsenses in den Vereinigten Staaten über die Politik gegenüber dem Mittleren Osten.,0.8251922726631165,0.8234905004501343,0.8243405222892761,0.9459360241889954,0.9539756774902344,0.9499388933181763
53,Der Bericht kritisiert fast jeden Aspekt der gegenwärtigen Politik der Exekutive gegenüber dem Irak und fordert eine sofortige Richtungsänderung.,Der Bericht steht fast jedem Aspekt der gegenwärtigen Politik der Exekutive im Hinblick auf den Irak äußerst kritisch gegenüber und drängt auf einen sofortigen Richtungswechsel.,Der Bericht ist äußerst kritisch gegenüber fast jedem Aspekt der gegenwärtigen Politik der Exekutive gegenüber dem Irak und fordert einen sofortigen Kurswechsel.,0.9113029837608337,0.8536126613616943,0.8815149068832397,0.9353768229484558,0.9118373394012451,0.9234570860862732
54,"Zu seinen 78 Empfehlungen gehört zunächst, dass vor Ende dieses Jahres eine neue diplomatische Initiative ergriffen werden sollte, um die Grenzen des Irak gegen feindliche Interventionen zu sichern und die diplomatischen Beziehungen zu seinen Nachbarn wiederherzustellen.","Die erste der 78 Empfehlungen ist, dass eine neue diplomatische Initiative vor Ende dieses Jahres ergriffen werden sollte, um die irakischen Grenzen gegenüber feindlichen Interventionen zu sichern und diplomatische Beziehungen mit seinen Nachbarn wiederherzustellen.","Zu den 78 Empfehlungen gehört an erster Stelle, dass noch vor Ende dieses Jahres eine neue diplomatische Initiative ergriffen werden sollte, um die Grenzen des Irak gegen feindliche Interventionen abzusichern und die diplomatischen Beziehungen zu seinen Nachbarn wiederherzustellen.",0.9310911297798157,0.9284708499908447,0.9297791719436646,0.9598488807678223,0.9435499906539917,0.951629638671875
55,"Die aktuelle Senatorin und argentinische First Lady Cristina Fernandez de Kirchner kündigte gestern Abend ihre Präsidentschaftskandidatur in La Plata an, einer Stadt, die 50 Kilometer von Buenos Aires entfernt liegt.","Die derzeitige Senatorin und argentinische First Lady Cristina Fernandez de Kirchner gab gestern Abend in La Plata, einer Stadt 50 Kilometer von Buenos Aires entfernt, ihre Präsidentschaftskandidatur bekannt.","Die aktuelle Senatorin und argentinische First Lady Cristina Fernandez de Kirchner kündigte gestern Abend in La Plata, einer Stadt 50 Kilometer (31 Meilen) von Buenos Aires entfernt, ihre Präsidentschaftskandidatur an.",0.9255063533782959,0.934675931930542,0.9300685524940491,0.9427775740623474,0.9174324870109558,0.9299324154853821
56,"Frau Kirchner kündigte ihre Absicht an, als Präsidentin am argentinischen Theater zu kandidieren, an dem Ort, an dem sie 2005 ihre Kampagne für den Senat als Mitglied der Delegation der Provinz Buenos Aires startete.","Frau Kirchner kündigte ihre Absicht, als Präsidentin zu kandidieren, im Argentinischen Theater an. Dort begann sie 2005 auch ihre Kampagne für den Senat als Mitglied der Delegation der Provinz Buenos Aires.","Frau Kirchner kündigte ihre Absicht an, für das Präsidentenamt zu kandidieren, im Teatro Argentino, demselben Ort, den sie 2005 für ihren Wahlkampf zum Senat als Mitglied der Delegation der Provinz Buenos Aires genutzt hatte.",0.8893470764160156,0.9113293886184692,0.9002040028572083,0.8841978311538696,0.8806802034378052,0.8824355006217957
57,"Die Debatte wurde durch eine Kontroverse über die Ausgaben für Hilfe und Wiederaufbau im Gefolge des Hurrikans Katrina ausgelöst, den einige Fiskalkonservative humorvoll als ""Bush's New Orleans Deal"" bezeichnet haben.","""Auslöser der Debatte war eine Kontroverse über die Ausgaben für die Nothilfe und den Wiederaufbau nach dem Hurrikan Katrina, die einige fiskalisch Konservative humorvoll als """"Bushs New Orleans-Deal"""" bezeichnet haben. ""","Die Debatte wurde durch die Kontroversen über die Ausgaben für Hilfe und Wiederaufbau nach dem Hurrikan Katrina entfacht; die einige wirtschaftlich konservative Stimmen humorvoll als ""Bushs New Orleans-Deal"" bezeichnet haben.",0.8644050359725952,0.8650872707366943,0.8647460341453552,0.8946079015731812,0.9022881984710693,0.898431658744812
58,Liberale Kritik an den Wiederaufbaubemühungen konzentrierte sich auf die Vergabe von Wiederaufbauaufträgen an wahrgenommene Washingtoner Insider.,"Die Kritik der Liberalen am Wiederaufbauprozess hat sich darauf konzentriert, dass Aufträge für den Wiederaufbau an vermeintliche Insider in Washingtoner vergeben wurden.",Die liberale Kritik an den Wiederaufbaumaßnahmen hat sich auf die Vergabe von Wiederauftragsverträgen an als Washington-insider wahrgenommene Personen konzentriert.,0.8091667294502258,0.7979758977890015,0.8035323619842529,0.8595883846282959,0.8349485397338867,0.8470892906188965
59,"Über vier Millionen Menschen gingen nach Rom, um an der Beerdigung teilzunehmen.","Es kamen mehr als vier Millionen Menschen nach Rom, um an der Beerdigung teilzunehmen.","Mehr als vier Millionen Menschen kamen nach Rom, um an der Beerdigung teilzunehmen.",0.9649747014045715,0.9415083527565002,0.9530971050262451,0.9847951531410217,0.9765666723251343,0.9806636571884155
60,"Die Zahl der Anwesenden war so groß, dass es nicht allen möglich war, Zugang zur Beerdigung auf dem Petersplatz zu erhalten.","Die Teilnehmerzahl war so groß, dass es nicht allen möglich war, Zugang zur Bestattung auf dem Petersplatz zu erhalten.","Die Anzahl der anwesenden Personen war so groß, dass es für niemanden möglich war, Zugang zur Beerdigung auf dem Peterplatz zu erhalten.",0.9544079303741455,0.9640737175941467,0.9592164754867554,0.9488941431045532,0.9298427104949951,0.939271867275238
61,"Mehrere große Fernsehbildschirme wurden an verschiedenen Orten in Rom installiert, um die Menschen die Zeremonie ansehen zu lassen.","Mehrere große Fernsehschirme wurden an verschiedenen Orten in Rom aufgestellt, so dass die Leute die Zeremonie ansehen konnten.","Mehrere große Fernsehbildschirme wurden an verschiedenen Orten in Rom installiert, damit die Menschen die Zeremonie verfolgen konnten.",0.9228305220603943,0.9320204257965088,0.927402675151825,0.9524155259132385,0.9623219966888428,0.9573431611061096
62,"In vielen anderen Städten Italiens und der übrigen Welt, insbesondere in Polen, wurden ähnliche Einrichtungen geschaffen, die von einer großen Anzahl von Menschen gesehen wurden.","In vielen anderen Städten in Italien und dem Rest der Welt, besonders in Polen, wurden ähnliche Einrichtungen installiert, die von zahlreichen Menschen gesehen wurden.","In vielen anderen Städten Italiens und weltweit, insbesondere in Polen, wurden ähnliche Einrichtungen geschaffen, die von einer großen Anzahl von Menschen besucht wurden.",0.9432772397994995,0.9502372741699219,0.9467445015907288,0.959341287612915,0.973177433013916,0.9662098288536072
63,"Historiker haben frühere FBI-Politiken kritisiert, um Ressourcen auf Fälle zu konzentrieren, die leicht zu lösen sind, insbesondere gestohlene Autofälle, mit der Absicht, die Erfolgsrate der Agentur zu steigern.","Historiker haben die Politik des FBI aus früherer Zeit kritisiert, seine Ressourcen in der Absicht, die Erfolgsquote der Behörde zu steigern, auf einfach zu lösende Fälle, insbesondere auf Fälle von Autodiebstahl, zu konzentrieren.","Historiker haben frühere FBI-Politiken kritisiert, weil sie Ressourcen auf Fälle konzentrierten, die leicht zu lösen sind, insbesondere auf Fälle von gestohlenen Autos, um die Erfolgquote der Behörde zu steigern.",0.8366175889968872,0.8315276503562927,0.8340649008750916,0.9043185114860535,0.9183344841003418,0.9112725853919983
64,"Der Kongress begann die Obszönitätsinitiative im Geschäftsjahr 2005 zu finanzieren und präzisierte, dass das FBI 10 Agenten für die Pornographie von Erwachsenen einsetzen muss.","Der Kongress begann im August 2005 mit der Finanzierung der anti-Obszönitätsinitiative und legte fest, dass das FBI 10 Agenten für die Erwachsenenpornographie einsetzen muss.","Der Kongress begann im Haushaltsjahr 2005 mit der Finanzierung der Obszönitätsinitiative und legte fest, dass das FBI 10 Agenten für die Erwachsenenpornografie abstellen muss.",0.879420280456543,0.891909658908844,0.8856209516525269,0.882007360458374,0.891528844833374,0.8867425322532654
65,"Robin Uthappa machte die Innings höchste Punktzahl, 70 läuft in nur 41 Bällen, indem er 11 Vierer und 2 Sechser schlug.","Robin Uthappa erreichte die höchste Punktzahl der Innings, 70 Punkte bei nur 41 Bällen, indem er 11 Vierer und 2 Sechser schlug.","Robin Uthappa erzielte den höchsten Innings-Score von 70 Runs in nur 41 Bällen, indem er 11 Vierer und 2 Sechser schlug.",0.947547435760498,0.9445464015007019,0.9460445046424866,0.9138572216033936,0.9079958200454712,0.9109171032905579
66,"Naher Ordnung Fledermäuse, Sachin Tendulkar und Rahul Dravid, gut durchgeführt und machte eine hundertjährige Partnerschaft.","Die Schlagmänner der mittleren Reihe, Sachin Tendulkar und Rahul Dravid, zeigten gute Leistungen und erzielten eine Partnerschaft mit 100 Runs.",Die Mittelordnungsschlagmänner Sachin Tendulkar und Rahul Dravid lieferten eine gute Leistung und erzielten eine Partnerschaft von hundert Runs.,0.8341440558433533,0.8006494045257568,0.8170535564422607,0.8262034058570862,0.8068186044692993,0.8163959383964539
67,"Aber nach dem Verlust des Kapitäns Wicket Indien nur 36 Runs Losing 7 Wickets, um die Innings zu beenden.","Doch nach dem Verlust des Tors des Kapitäns erzielte Indien nur 36 Runden und verlor 7 Tore, womit die Innings beendet waren.","Aber nach dem Verlust des Wickets des Kapitäns erzielte Indien nur 36 Runs und verlor 7 Wickets, um das Innings zu beenden.",0.8059014081954956,0.8386962413787842,0.8219718337059021,0.8930132389068604,0.8920681476593018,0.892540454864502
68,US-Präsident George W. Bush kam am Morgen des 16. November in Singapur an und begann eine einwöchige Asien-Tournee.,Der US-amerikanische Präsident George W. Bush traf am 16. November morgens in Singapur ein und begann eine einwöchige Reise durch Asien.,Der US-Präsident George W. Bush kam am Morgen des 16. November in Singapur an und begann eine einwöchige Asienreise.,0.9170643091201782,0.9087508320808411,0.9128886461257935,0.9687862992286682,0.9688748717308044,0.9688305854797363
69,Er wurde von Singapurs Vize-Premierminister Wong Kan Seng begrüßt und diskutierte Handels- und Terrorismusfragen mit dem Singapur-Premierminister Lee Hsien Loong.,"Er wurde von Wong Kan Seng, dem stellvertretenden Premierminister Singapurs, begrüßt und sprach mit Lee Hsien Loong, dem Premierminister Singapurs, über Handels- und Terrorismusangelegenheiten.","Er wurde vom stellvertretenden Premierminister von Singapur, Wong Kan Seng, begrüßt und diskutierte Handels- und Terrorismusfragen mit dem Premierminister von Singapur, Lee Hsien Loong.",0.9047309160232544,0.8728863596916199,0.8885233998298645,0.9449795484542847,0.9216026067733765,0.9331446886062622
70,Nach einer Woche Verlust bei der Halbzeitwahl erzählte Bush einem Publikum von der Ausweitung des Handels in Asien.,Nach einer Woche voller Verluste in der Zwischenwahl erzählte Bush dem Publikum von der Ausweitung des Handels in Asien.,Nach einer Woche der Verluste bei den Zwischenwahlen sprach Bush vor einem Publikum über die Ausweitung des Handels in Asien.,0.9450128674507141,0.9381532669067383,0.9415706396102905,0.9013853073120117,0.905463457107544,0.9034197926521301
71,"Premierminister Stephen Harper hat sich bereit erklärt, den ""Clean Air Act"" der Regierung vor seiner zweiten Lesung, nach dem 25-minütigen Treffen mit dem NDP-Führer Jack Layton bei der PMO, in ein parteiübergreifendes Komitee zur Überprüfung zu entsenden.","""Premierminister Stephen Harper hat nach einem 25-minütigen Treffen mit NDP-Leader Jack Layton am Dienstag im PMO zugestimmt, den """"Clean Air Act"""" der Regierung an ein Komitee aller Parteien zur Prüfung vor der zweiten Anhörung zu schicken.""","Premierminister Stephen Harper hat zugestimmt, das 'Gesetz über saubere Luft' der Regierung vor der zweiten Lesung einem Ausschuss aller Parteien zur Überprüfung vorzulegen, nach einem 25-minütigen Treffen am Dienstag mit dem NDP-Führer Jack Layton im PMO.",0.8277012705802917,0.8357020616531372,0.8316824436187744,0.8477568626403809,0.8560144901275635,0.8518656492233276
