id,translated_spainish,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
54,El primero de sus 78 recomendaciones es que se tome una nueva iniciativa diplomática antes de finales de este año para asegurar las fronteras de Irak contra intervenciones hostiles y para restablecer relaciones diplomáticas con sus vecinos.,"Contiene 78 recomendaciones, de las cuales la número uno es la adopción de una nueva iniciativa antes del final del año con el propósito de proteger las fronteras de Irak de operaciones hostiles y para restaurar los vínculos diplomáticos con sus vecinos.",La primera de sus 78 recomendaciones es que se debe tomar una nueva iniciativa diplomática antes de que termine este año para asegurar las fronteras de Irak contra intervenciones hostiles y restablecer las relaciones diplomáticas con sus vecinos.,0.8711366057395935,0.8441516160964966,0.8574318289756775,0.9627052545547485,0.9570342302322388,0.9598613977432251
55,"La actual senadora y primera dama argentina Cristina Fernández de Kirchner anunció su candidatura presidencial ayer por la noche en La Plata, una ciudad a 50 kilómetros de Buenos Aires.","Cristina Fernández de Kirchner, quien a la fecha ocupa el cargo de senadora y es la primera dama de la República Argentina, anunció anoche en La Plata, ciudad ubicada a 50 kilómetros (31 millas) de Buenos Aires, que se postulará para la presidencia.","La actual senadora y primera dama argentina, Cristina Fernández de Kirchner, anunció su candidatura presidencial ayer por la tarde en La Plata, una ciudad a 50 kilómetros (31 millas) de Buenos Aires.",0.8353872895240784,0.7795214653015137,0.8064880967140198,0.9722425937652588,0.9310948252677917,0.9512239098548889
56,"La Sra. Kirchner anunció su intención de postularse a la presidencia en el Teatro Argentino, el mismo lugar donde comenzó su campaña de 2005 para el Senado como miembro de la delegación de la provincia de Buenos Aires.","El Teatro Argentino fue el lugar donde la señora Kirchner anunció su intención de candidatearse como presidenta; este es el mismo sitio donde inició su campaña para el senado en el año 2005, en representación de la provincia de Buenos Aires.","La Sra. Kirchner anunció su intención de postularse para presidenta en el Teatro Argentino, el mismo lugar que utilizó para iniciar su campaña de 2005 para el Senado como miembro de la delegación de la provincia de Buenos Aires.",0.8522354364395142,0.8489170074462891,0.8505730032920837,0.9643658399581909,0.9582017660140991,0.9612739086151123
57,"El debate fue provocado por la controversia sobre el gasto en socorro y reconstrucción en el huracán Katrina; que algunos conservadores fiscales han etiquetado humorísticamente como ""Trato de Nueva Orleans de Bush"".","La cuestión que dio origen al debate fue la controversia en torno al presupuesto destinado al socorro y reconstrucción posteriores al huracán Katrina, medida que algunos conservadores fiscales etiquetaron en torno de broma como el «Acuerdo de Nueva Orleans de Bush».","El debate fue provocado por la controversia sobre el gasto en ayuda y reconstrucción a raíz del huracán Katrina; que algunos conservadores fiscales han etiquetado humorísticamente como ""El acuerdo de Nueva Orleans de Bush"".",0.874622106552124,0.854597806930542,0.8644939661026001,0.9594637155532837,0.965610146522522,0.9625270962715149
58,La crítica liberal al esfuerzo de reconstrucción se ha centrado en la adjudicación de contratos de reconstrucción a los informantes de Washington.,"Las críticas de los liberales en relación a los trabajos de restauración tienen su foco en el hecho de que se han adjudicado contratos de reconstrucción a personas que, al parecer, son funcionarios de Washington.",La crítica liberal al esfuerzo de reconstrucción se ha centrado en la adjudicación de contratos de reconstrucción a aquellos considerados como insiders de Washington.,0.8672658205032349,0.8075177669525146,0.8363260626792908,0.9700049757957458,0.9531767964363098,0.9615172743797302
59,Más de cuatro millones de personas fueron a Roma para asistir al funeral.,Más de cuatro millones de individuos se concentraron en Roma para presenciar el funeral.,Más de cuatro millones de personas fueron a Roma para asistir al funeral.,0.942343533039093,0.918287992477417,0.9301602840423584,0.9999999403953552,0.9999999403953552,0.9999999403953552
60,El número de personas presentes era tan grande que no era posible para todos tener acceso al funeral en la Plaza de San Pedro.,"Fue tanta la cantidad de gente que se concentró, que no todos pudieron acceder al funeral en la Plaza de San Pedro.",El número de personas presentes era tan grande que no fue posible que todos tuvieran acceso al funeral en la Plaza de San Pedro.,0.8395586013793945,0.8207974433898926,0.8300719857215881,0.9571257829666138,0.9433228373527527,0.9501742124557495
61,Se instalaron varias pantallas de televisión grandes en varios lugares de Roma para que la gente viera la ceremonia.,"Se instalaron de grandes pantallas de televisión en diferentes puntos de Roma, para que todos pudieran ver la ceremonia.",Se instalaron varias pantallas de televisión grandes en diferentes lugares de Roma para que la gente pudiera ver la ceremonia.,0.9307399988174438,0.9211312532424927,0.9259107112884521,0.9785128235816956,0.9785128235816956,0.9785128235816956
62,"En muchas otras ciudades de Italia y en el resto del mundo, particularmente en Polonia, se hicieron configuraciones similares, que fueron vistas por un gran número de personas.","En muchas otras ciudades italianas, así como en todo el mundo, en particular en Polonia, se llevaron a cabo montajes parecidos que vieron muchísimas personas.","En muchas otras ciudades de Italia y en el resto del mundo, particularmente en Polonia, se hicieron configuraciones similares, las cuales fueron vistas por un gran número de personas.",0.8662556409835815,0.8664554357528687,0.8663555383682251,0.9922983646392822,0.9868243336677551,0.9895538091659546
63,"Los historiadores han criticado las políticas pasadas del FBI por centrar los recursos en casos fáciles de resolver, especialmente los casos de autos robados, con la intención de aumentar la tasa de éxito de la agencia.","Los historiadores critican las políticas pasadas del FBI por concentrar sus recursos en casos de fácil resolución, en especial los de automóviles robados, con la intención de mejorar su tasa de éxito.","Los historiadores han criticado las políticas pasadas del FBI por concentrar los recursos en casos que son fáciles de resolver, especialmente en casos de autos robados, con la intención de aumentar la tasa de éxito de la agencia.",0.9077658653259277,0.9293603897094727,0.9184362292289734,0.9817028045654297,0.9695111513137817,0.9755688905715942
64,El Congreso comenzó a financiar la iniciativa de obscenidad en el año fiscal 2005 y especificó que el FBI debe dedicar 10 agentes a la pornografía de adultos.,"En el año fiscal 2005, el Congreso inició la financiación de la campaña contra la obscenidad y dio la instrucción de que el FBI debe asignar 10 agentes a ocuparse de la pornografía para adultos.",El Congreso comenzó a financiar la iniciativa de obscenidad en el año fiscal 2005 y especificó que el FBI debe dedicar 10 agentes a la pornografía adulta.,0.9114457368850708,0.8870209455490112,0.8990674614906311,0.987950325012207,0.9935946464538574,0.9907644391059875
65,"Robin Uthappa hizo la puntuación más alta de entradas, 70 carreras en sólo 41 bolas al golpear 11 cuatros y 2 seises.","Robin Uthappa obtuvo la mayor puntuación en entradas: 70 anotaciones con solo 41 bolas, al conectar 11 cuatros y 2 seises.","Robin Uthappa hizo la máxima puntuación de la entrada, 70 carreras en solo 41 bolas, golpeando 11 fours y 2 seises.",0.9267558455467224,0.9071459770202637,0.9168460369110107,0.9363714456558228,0.9384435415267944,0.9374063611030579
66,"Los bateadores de orden medio, Sachin Tendulkar y Rahul Dravid, actuaron bien e hicieron una asociación de cien carreras.","El rendimiento tanto de Sachin Tendulkar como de Rahul Dravid, bateadores de orden medio, fue bueno y lograron una asociación de cien anotaciones.","Los bateadores de la mitad del orden, Sachin Tendulkar y Rahul Dravid, tuvieron un buen desempeño y lograron una asociación de cien carreras.",0.8976385593414307,0.861605703830719,0.8792531490325928,0.9427189826965332,0.9026788473129272,0.9222645163536072
67,"Pero, después de perder el wicket del capitán India sólo hizo 36 carreras perdiendo 7 wickets para terminar las entradas.","Mas, luego de quedar sin el wicket del capitán, India solo logró 36 carreras y 7 de sus wickets fueron derribados para finalizar las vueltas.","Pero, después de perder el wicket del capitán, India solo hizo 36 carreras perdiendo 7 wickets para terminar la entrada.",0.9093450307846069,0.8566897511482239,0.8822323679924011,0.9686489105224609,0.9613200426101685,0.9649705290794373
68,"El presidente George W. Bush llegó a Singapur la mañana del 16 de noviembre, comenzando una gira de una semana por Asia.","El primer mandatario de EE. UU., George W. Bush, llegó a Singapur temprano el 16 de noviembre, dando inicio a una gira de siete días por Asia.","El presidente de EE. UU., George W. Bush, llegó a Singapur la mañana del 16 de noviembre, comenzando una gira de una semana por Asia.",0.9081961512565613,0.86314457654953,0.8850975036621094,0.9818498492240906,0.9334146976470947,0.9570198059082031
69,"Fue recibido por el Viceprimer Ministro de Singapur, Wong Kan Seng, y discutió cuestiones de comercio y terrorismo con el Primer Ministro de Singapur, Lee Hsien Loong.","Le dio la bienvenida el vice primer ministro de Singapur, Wong Kan Seng, y debatió asuntos comerciales y de terrorismo con jefe de estado, Lee Hsien Loong.","Fue recibido por el Viceprimer Ministro de Singapur, Wong Kan Seng, y discutió temas de comercio y terrorismo con el Primer Ministro de Singapur, Lee Hsien Loong.",0.9131563901901245,0.8944687247276306,0.903715968132019,0.9931066632270813,0.9965425729751587,0.9948216080665588
70,"Después de una semana de pérdidas en las elecciones de mitad de período, Bush habló a una audiencia sobre la expansión del comercio en Asia.","Luego de una semana de derrotas en elecciones de medio mandato, Bush dio un discurso a la audiencia sobre la expansión comercial en el continente asiático.","Después de una semana de pérdidas en las elecciones de medio término, Bush le dijo a una audiencia sobre la expansión del comercio en Asia.",0.9106100797653198,0.9123121500015259,0.9114603400230408,0.9574315547943115,0.9649034142494202,0.961152970790863
71,"El primer ministro Stephen Harper ha acordado enviar la 'Ley de Aire Limpio' del gobierno a un comité de todo el partido para su revisión, antes de su segunda lectura, después de la reunión de 25 minutos del martes con el líder del NDP Jack Layton en el PMO.","Stephen Harper, primer ministro, acordó enviar la Ley de Aire Limpio del gobierno para su revisión a un comité donde participan todos los partidos antes de la segunda lectura, y después de la reunión de 25 minutos en la PMO del martes con Jack Layton, líder del NDP.","El Primer Ministro Stephen Harper ha acordado enviar el 'Proyecto de Ley de Aire Limpio' del gobierno a un comité de todos los partidos para su revisión, antes de su segunda lectura, tras una reunión de 25 minutos el martes con el líder del NPD, Jack Layton, en la oficina del Primer Ministro.",0.902662456035614,0.8992778062820435,0.900967001914978,0.9460704326629639,0.9345402717590332,0.9402700066566467
72,"Layton había pedido cambios en el proyecto de ley ambiental de los conservadores durante la reunión con el Primer Ministro, pidiendo una ""reescritura completa y completa"" del proyecto de ley ambiental del Partido Conservador.","Durante la reunión llevada a cabo con el primer ministro, Layton había solicitado que se introdujeran cambios en la ley ambiental de los conservadores, apelando a una «modificación exhaustiva y completa de su redacción».","Layton había pedido cambios al proyecto de ley ambiental de los conservadores durante la reunión con el primer ministro, solicitando una ""reescritura completa y exhaustiva"" del proyecto de ley ambiental del partido conservador.",0.8560351133346558,0.8135403394699097,0.8342469334602356,0.960078239440918,0.9614173769950867,0.9607473015785217
