id,translated_chinese,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
65,Robin Uthappa赢得了全局最高分 70个球速率只有41个球 击中了11个4个和2个6个6个,罗宾·乌萨帕 (Robin Uthappa) 取得了本局的最高分，投出了 11 个四分球和 2 个六分球，仅投出 41 个球便赢得 70 分。,罗宾·乌塔帕在这场比赛中取得了最高分，在41球内击出了70分，其中包括11个四分球和2个六分球。,0.7473925352096558,0.6955062747001648,0.720516562461853,0.7201199531555176,0.669677197933197,0.6939831376075745
66,"中级指挥员Sachin Tendulkar和Rahul Dravid表现良好,并建立了100个经营中的伙伴关系。",中局击球手萨钦·坦杜尔卡和拉胡尔·德拉维德表现出色，搭档取得了 100 跑的成绩。,中间阶梯的击球手，萨钦·坦杜尔卡和拉胡尔·德拉维德表现出色，合作打出了一个百回合的配合。,0.6836906671524048,0.6455471515655518,0.6640716195106506,0.6818220019340515,0.631855845451355,0.6558887362480164
67,"但是,在失去船长的印度威克赛后, 仅仅做了36次跑 输掉7个威克赛跑 来结束比赛。",但在队长输掉三柱门后，印度在结束这一局的比赛时只得了 36 分，输掉 7 个三柱门。,但是，在失去队长的 wicket 后，印度队只得了 36 分，失去了 7 个 wicket，结束了这一局。,0.7537957429885864,0.745658814907074,0.7497051954269409,0.7817697525024414,0.794003963470459,0.7878393530845642
68,"美国总统布什(George W. Bush)于11月16日上午抵达新加坡,",美国总统乔治·沃克·布什于 11 月 16 日上午抵达新加坡，开始为期一周的亚洲之行。,美国总统乔治·W·布什于11月16日上午抵达新加坡，开始为期一周的亚洲之行。,0.8483297228813171,0.7538012862205505,0.7982767820358276,0.8798055052757263,0.7671825289726257,0.8196433782577515
69,"他受到新加坡副总理王康生的欢迎,并与新加坡总理李新龙讨论了贸易和恐怖主义问题。",他受到了新加坡副总理黄根成的欢迎，并与新加坡总理李显龙探讨了贸易和恐怖主义问题。,他受到了新加坡副总理黄根成的欢迎，并与新加坡总理李显龙讨论了贸易和恐怖主义问题。,0.9487011432647705,0.946008563041687,0.947352945804596,0.9515936374664307,0.9487759470939636,0.9501826763153076
70,"在中期选举损失一周后, 布什告诉观众亚洲贸易的扩张。",在经过一周的中期选举失利后，布什向听众讲述了亚洲贸易扩张的形势。,在经历了一周的中期选举失利后，布什向观众谈到了亚洲贸易的扩展。,0.8702843189239502,0.8166294097900391,0.8426036238670349,0.8871262073516846,0.8367908596992493,0.8612236976623535
71,"总理哈珀(Stephen Harper)同意在周二与人民民主党领导人雷顿(Jack Layton)举行25分钟会议后,",周二，总理斯蒂芬·哈珀（ Stephen Harper ）在其办公室与新民主党党魁杰克·林顿（ Jack Layton ）举行 25 分钟的会议后，已经同意将政府的《清洁空气法》送交一个多党委员会审查，然后再进行二读。,加拿大总理斯蒂芬·哈珀已经同意将政府的《清洁空气法案》提交给一个跨党派委员会审查，在第二次阅读之前，这是在周二与新民主党领导人杰克·雷顿在总理办公室进行的25分钟会议后达成的。,0.8787352442741394,0.7048949599266052,0.7822735905647278,0.7918596267700195,0.6700764298439026,0.7258955836296082
72,"雷顿在与总理会面时要求修改保守党的环境法案, 要求“彻底彻底重写”保守党的环境法案。",“莱顿 (Layton) 在与首相会面期间要求修改保守党的环境法案，他要求‘彻底重写’保守党的环境法案。”,莱顿在与总理的会议上请求对保守党的环境法案进行更改，他要求对保守党的环境法案进行“彻底和全面的重写”。,0.9327793121337891,0.8991994261741638,0.9156815409660339,0.9030234217643738,0.8410330414772034,0.870926558971405
73,"自从联邦政府介入接管德文港梅西医院的资金以来,塔斯马尼亚州政府、州政府和一些联邦议员批评这一行为是11月前举行的联邦选举的一个障碍。",自从联邦政府介入接管塔斯马尼亚州德文波特的默西医院的资金后，州政府和一些联邦议员批评此举是 11 月联邦大选前的噱头。,自从联邦政府介入接管塔斯马尼亚德文港的梅尔西医院的资助以来，州政府和一些联邦国会议员批评这一举动是即将于11月召开的联邦选举前的一个噱头。,0.8812805414199829,0.8993562459945679,0.8902266025543213,0.9180397987365723,0.8918137550354004,0.9047367572784424
74,"但总理霍华德(John Howard)表示, 此举只是为了保障医院设施不被塔斯马尼亚政府降级,",但澳大利亚总理约翰•霍华德 (John Howard) 表示，该法案只是为了通过额外拨付 4500 万澳元来防止医院设施被塔斯马尼亚政府降级。,但是总理约翰·霍华德表示，这一举措只是为了保护医院设施不被塔斯马尼亚政府降级，因此提供了额外的4500万澳元。,0.9181954264640808,0.8015145063400269,0.8558966517448425,0.9049241542816162,0.8182146549224854,0.8593877553939819
75,"根据最新公报,海平面的判读显示发生了海啸,在帕果帕果和纽埃附近记录了一些明确的海啸活动。",最新公报显示，海平面的读数表明已经发生过海啸。帕果帕果和纽埃岛附近确切记录了海啸活动的发生。,根据最新公告，海平面读数显示已生成海啸。在帕戈·帕戈和纽埃附近记录到了一些明确的海啸活动。,0.8732960820198059,0.8723989725112915,0.8728472590446472,0.9032828211784363,0.8961737155914307,0.8997141718864441
76,"汤加没有关于重大损坏或伤害的报告,但权力暂时丧失,据报这使汤加当局无法收到《预防、禁止和惩治贩运人口公约》发出的海啸警告。",汤加 (Tonga) 没有重大损失或人员伤亡报告，但电力暂时中断。据报道，停电让汤加当局无法收到太平洋海啸警报中心 (PTWC) 发出的海啸警报。,在汤加没有报告重大损毁或伤亡，但一度停电，这 reportedly 阻止了汤加当局接收到由太平洋海啸预警中心发布的海啸预警。,0.7753186821937561,0.796210527420044,0.7856257557868958,0.735262393951416,0.7706303000450134,0.7525309920310974
77,"夏威夷沿岸或附近的14所学校在整个星期三关闭,尽管警告已经解除。",尽管警报已解除，坐落于夏威夷海岸线或附近的 14 所学校在整个周三都关闭了。,在夏威夷，十四所位于海岸线附近或沿海的学校尽管警告已解除，仍于整个星期三关闭。,0.8924211859703064,0.8466945886611938,0.8689568042755127,0.8846808671951294,0.8336007595062256,0.8583815693855286
78,美国总统乔治·W·布什欢迎这项宣布。,美国总统乔治·沃克·布什对这一公告表示支持。,美国总统乔治·W·布什欢迎这一声明。,0.8768973350524902,0.8323770761489868,0.8540574312210083,0.957037091255188,0.957037091255188,0.957037091255188
79,布什发言人戈登·约翰德罗(Gordon Johndroe)将北朝鲜的保证称为“朝向实现朝鲜半岛可核查的无核化目标迈出的重要一步”。,"""布什政府发言人戈登·约翰德罗 (Gordon Johndroe) 称朝鲜的承诺是""朝着实现朝鲜半岛可核查的无核化目标迈出的重要一步""。""",布什的发言人戈登·约翰德罗（Gordon Johndroe）称朝鲜的承诺是“朝着实现朝鲜半岛可核查无核化目标迈出的重要一步。”,0.9184528589248657,0.8985941410064697,0.9084150195121765,0.9213120937347412,0.9323063492774963,0.926776647567749
80,"大西洋飓风季节的第十一场名为 "" 亚热带风暴杰里 "" 的风暴今天在大西洋形成。",亚热带风暴杰瑞 (Jerry) 今天在大西洋形成，这是大西洋飓风季节中第十个被命名的风暴。,大西洋飓风季节的第十个命名风暴，亚热带风暴杰瑞，今天在大西洋形成。,0.8541113138198853,0.8306283950805664,0.8422061800956726,0.8823061585426331,0.8995580673217773,0.8908486366271973
81,"国家飓风中心(NHC)表示,",国家飓风中心 (NHC) 表示，目前“杰瑞”对陆地没有威胁。,国家飓风中心（NHC）表示，目前杰瑞对陆地没有威胁。,0.9325087070465088,0.7102016806602478,0.8063127994537354,0.9280257821083069,0.7166395783424377,0.8087480664253235
82,"美国工兵团估计,6英寸的降雨量可能冲破先前受损的堤叶。",美国陆军工兵部队估计，6 英寸的降雨量就可能冲垮之前损坏的堤坝。,美国工程师部估计，6英寸的降雨可能会冲破之前受损的 levees（堤坝）。,0.9155998229980469,0.8856610059738159,0.9003816246986389,0.9008444547653198,0.8497970104217529,0.8745765089988708
83,"第九区在卡特里娜飓风期间洪水达到20英尺高,但随着附近河堤被淹没,该区目前处于腰部高水位。",“卡特里娜”飓风来袭时，第九区洪水水位一度高达 20 英尺，由于附近的防洪堤已经被淹没，目前水位已达齐腰深度。,第九区在卡特里娜飓风期间曾经历过高达20英尺的洪水，现在由于附近的堤坝被淹没，水位已经达到了腰部深。,0.8338099718093872,0.8005404472351074,0.8168365359306335,0.8801355361938477,0.8542879819869995,0.8670191764831543
84,在100英尺宽的地段里 水洒在河堤上,在一处 100 英尺宽的河段，水即将溢出堤坝。,水正从一段宽100英尺的堤坝上溢出。,0.8548269271850586,0.8030356168746948,0.8281222581863403,0.7742843627929688,0.7555375099182129,0.7647960782051086
85,常务行政长官Adam Cuerden上个月在与Wikinews谈话时对删除内容表示沮丧。,共享资源管理员亚当·库尔登 (Adam Cuerden) 上个月在接受维基新闻 (Wikinews) 采访时表达了他对删除相关内容的不满。,公共管理员亚当·库尔登在上个月接受维基新闻采访时表达了他对删除操作的沮丧。,0.7603386044502258,0.666071355342865,0.7100900411605835,0.7434955835342407,0.6930376291275024,0.7173804640769958
86,"""他从一开始就对我们撒谎了。首先,他表现得好像这是出于法律原因。第二,他假装在听我们说话,直到他删除他的艺术。""",“说穿了，他[威尔斯]从一开始就对我们撒谎。首先，他表现得好像是出于法律原因才这么做。其次，他先是假装听取我们的意见，然后直接删除了这些艺术作品。”,"""他（威尔士）从一开始就基本上在骗我们。首先，他假装这是出于法律原因。其次，他假装在听我们说话，直到他删除艺术作品为止。""",0.8661264181137085,0.7955498695373535,0.829339325428009,0.8843765258789062,0.8573423027992249,0.8706496357917786
87,"社区激怒导致目前努力为网站起草关于性内容的政策,该网站拥有数百万公开许可的媒体。",由于民愤，目前正在针对该网站的性内容起草相关政策。该网站拥有数百万个获得公共传播许可的媒体。,社区的烦扰促使目前正在起草一项关于该网站性内容的政策，该网站托管着数百万个开放授权的媒体。,0.8371548652648926,0.8225151896476746,0.8297704458236694,0.8576300740242004,0.8343870639801025,0.8458489179611206
88,"所完成的工作大多是理论性的,但程序是用来模拟对萨格塔利乌斯星系的观测的。",完成的工作大多是理论性的，但编写程序的目的，是为了模拟对人马座星系的观测。,这项工作主要是理论性的，但该程序是为模拟对人马座银河的观测而编写的。,0.8602123260498047,0.8617856502532959,0.860998272895813,0.8080902695655823,0.8220226764678955,0.8149970173835754
89,星系暗物质和银河暗物质之间的潮汐力量 将造成星系的暗物质,该团队正在寻找的效应可能是由星系暗物质和银河系暗物质之间的潮汐力引起的。,团队所寻找的效果将是由银河系的暗物质与银河系的暗物质之间的潮汐力造成的。,0.8745678067207336,0.7607848644256592,0.8137180209159851,0.8582624197006226,0.7774271965026855,0.8158473968505859
90,"就像月亮对地球拉动拉力, 造成潮汐, 银河也给人马座星系 施加了力量一样。",就像月球对地球施加拉力，引起潮汐一样，银河系也对人马座星系施加着作用力。,就像月球对地球产生吸引力，引起潮汐一样，银河系对射手座星系也会产生一种力量。,0.8919709324836731,0.8919733762741089,0.8919721245765686,0.8419163227081299,0.8323711156845093,0.837116539478302
